0.1032,0.1340,0.1724,0.2161,0.2626,0.3097,0.3556,0.3990,0.4393,0.4768,0.5121,0.5463,0.5806,0.6161,0.6537,0.6939,0.7369,0.7825,0.8303,0.8799,0.9306,0.9819,1.0338,1.0859,1.1385,1.1914,1.2447,1.2984,1.3521,1.4057,1.4586,1.5107,1.5616,1.6112,1.6596,1.7073,1.7548,1.8025,1.8511,1.9007,1.9514,2.0029,2.0545,2.1055,2.1547,2.2010,2.2438,2.2826,2.3172,2.3480,2.3757,2.4013,2.4259,2.4503,2.4754,2.5017,2.5290,2.5572,2.5853,2.6125,2.6378,2.6600,2.6784,2.6921,2.7009,2.7043,2.7023,2.6950,2.6826,2.6653,2.6451,2.6211,2.5940,2.5642,2.5325,2.4997,2.4666,2.4343,2.4035,2.3751,2.3495,2.3269,2.3071,2.2895,2.2734,2.2576,2.2411,2.2227,2.2014,2.1768,2.1484,2.1165,2.0814,2.0439,2.0049,1.9652,1.9256,1.8867,1.8487,1.8116,1.7750,1.7385,1.7013,1.6629,1.6225,1.5801,1.5353,1.4884,1.4396,1.3893,1.3382,1.2865,1.2348,1.1831,1.1317,1.0805,1.0292,0.9780,0.9266,0.8754,0.8242,0.7738,0.7243,0.6761,0.6297,0.5853,0.5428,0.5019,0.4624,0.4235,0.3848,0.3458,0.3063,0.2666,0.2271,0.1890,0.1536,0.1225,0.0974,0.0799,0.0713,0.0723,0.0831,0.1032
9.5613,11.7801,14.3332,17.1550,20.1517,23.2116,26.2169,29.0602,31.6361,33.8797,35.7512,37.2423,38.3732,39.1879,39.7461,40.1149,40.3613,40.5446,40.7120,40.8955,41.1103,41.3572,41.6242,41.8899,42.1271,42.3070,42.4019,42.3889,42.2518,41.9828,41.5832,41.0625,40.4415,39.7447,39.0018,38.2432,37.4976,36.7883,36.1312,35.5326,34.9897,34.4907,34.0172,33.5465,33.0583,32.5327,31.9564,31.3233,30.6351,29.8998,29.1299,28.3401,27.5447,26.7557,25.9814,25.2255,24.4931,23.7841,23.1002,22.4443,21.8208,21.2340,20.6859,20.1731,19.6833,19.1926,18.6653,18.0532,17.3047,16.3641,15.2725,13.9430,12.3710,10.5653,8.5562,6.4072,4.1850,1.9846,-0.1114,-2.0093,-3.6415,-4.9601,-5.9368,-6.5809,-6.9237,-7.0232,-6.9520,-6.7904,-6.6156,-6.4951,-6.4771,-6.5883,-6.8330,-7.1929,-7.6354,-8.1191,-8.5981,-9.0354,-9.4013,-9.6836,-9.8827,-10.0138,-10.1014,-10.1737,-10.2582,-10.3752,-10.5359,-10.7382,-10.9697,-11.2086,-11.4267,-11.5964,-11.6925,-11.6978,-11.6043,-11.4135,-11.1349,-10.7846,-10.3783,-9.9325,-9.4554,-8.9517,-8.4162,-7.8377,-7.2059,-6.5064,-5.7350,-4.8899,-3.9852,-3.0404,-2.0821,-1.1466,-0.2614,0.5460,1.2675,1.9056,2.4858,3.0514,3.6578,4.3740,5.2664,6.4011,7.8225,9.5600 
